2.59263	0.877113
3.05217	0.557265
2.53033	0.346883
2.97642	0.516495
3.15189	0.574616
3.09942	0.656299
2.98454	0.564901
2.4837	0.428965
3.14346	0.55687
3.09394	0.633415
3.05198	0.527604
2.90434	0.847073
3.71046	1.29343
4.04574	1.33229
3.94054	1.29642
3.89036	1.3479
3.84377	2.02203
5.05391	2.21127
5.93651	1.87354
6.3037	1.69763
6.36308	1.6184
6.36479	1.3501
6.64126	1.55996
6.60439	1.62019
6.17355	1.70651
5.13558	1.48076
5.50576	1.71073
5.64483	1.63352
5.9457	1.57279
6.35322	1.31616
6.52873	1.27433
6.79259	1.55986
6.77019	1.5854
6.7289	1.55584
5.96177	1.55099
6.55283	1.53918
6.33136	1.68894
5.81775	1.64055
5.3898	1.30515
5.00989	1.18046
5.48291	1.20761
5.52512	1.18331
5.45747	1.17771
5.22323	0.943614
5.37612	1.06803
5.41758	1.18449
5.2859	1.30884
5.20638	1.27632
4.75687	1.13377
5.46551	1.49158
6.66236	1.2253
7.28135	1.10331
7.09987	1.06714
7.11942	1.13568
7.32702	1.24453
7.14867	1.40225
6.91352	1.31206
6.07023	1.16011
5.78954	1.49008
5.73022	0.982938
5.78132	0.140897
5.72181	-0.219531
5.46041	-0.570028
5.88868	-0.625238
5.83449	-0.682125
5.86379	-0.566567
5.37652	-0.422808
5.69804	-0.591624
5.63377	-0.244916
5.22333	0.0744928
4.77136	0.345802
4.0307	0.747697
4.78166	1.60796
5.34178	2.20631
5.73257	2.3137
5.59278	2.22795
5.63633	2.20456
5.87806	2.38284
5.67482	2.51077
5.50554	2.13726
5.07793	1.30147
4.97354	1.46339
4.85246	1.22005
5.59216	0.531433
5.50169	0.385662
4.09998	0.45646
4.22193	0.507506
3.34504	1.10285
3.26797	1.16322
2.5607	1.09514
3.2197	0.951654
3.3743	0.944656
3.35266	1.01334
3.20078	0.864762
3.43123	-0.177726
4.22916	-0.0496417
5.03075	0.245718
5.15535	0.263972
4.3544	0.240659
4.85318	0.295114
5.94087	0.080769
6.34789	0.000396159
6.48954	0.100404
6.07586	0.0482903
6.65622	-0.0590541
6.72285	-0.0481726
6.7615	-0.00830738
6.51109	0.0698167
6.61121	0.182617
6.87031	0.14012
6.90494	0.383217
6.756	0.665568
5.9027	0.787217
5.93394	1.16409
5.12327	1.48219
4.56191	1.72345
4.23055	1.72351
4.50114	1.94256
5.3919	1.83926
6.04557	1.64989
