11.061	-0.649856
12.7808	-0.522372
13.6932	-0.463895
15.6585	-0.752547
22.3694	-1.08685
20.9765	-1.17716
38.1952	-0.710038
148.629	-0.206475
179.044	0.210873
309.911	0.105632
424.896	-0.0987917
429.503	-0.336515
642.897	-0.699418
965.81	-0.82362
1295.26	-0.947019
1213.75	-1.26947
991.987	-1.40584
908.279	-1.52698
846.864	-1.62877
406.578	-1.56882
230.546	-0.500926
290.266	-0.083227
337.009	0.0710092
321.909	-0.241823
350.848	-0.180981
309.97	-0.203878
262.167	-0.386572
138.452	-0.616745
171.545	-1.64847
424.417	-1.81947
423.358	-1.95661
452.168	-1.93572
354.365	-2.1214
330.302	-1.9815
155.734	-2.00994
80.3976	-1.87052
79.5996	-1.82673
82.5554	-1.80015
79.9248	-1.83252
83.4229	-1.79097
90.3062	-1.73661
109.238	-1.62711
243.131	-1.4069
387.2	-1.00215
417.969	-0.9098
484.239	-0.909332
504.84	-1.07161
506.791	-1.1851
554.721	-1.08756
570.661	-0.759151
380.292	-0.587974
249.761	-0.465735
164.786	-0.670667
120.802	-0.982478
89.732	-0.866696
53.8554	-0.997075
27.8405	-1.10467
29.6065	-0.970768
40.6432	-0.990411
144.998	-1.07342
178.507	-1.54349
217.617	-1.78808
260.923	-1.67077
269.291	-1.60688
260.63	-1.74031
243.787	-1.73167
225.938	-1.83842
124.006	-1.79102
120.315	-1.48118
132.172	-1.35679
132.936	-1.6908
283.813	-1.46605
408.64	-1.27328
494.092	-1.33215
498.88	-1.15587
486.286	-1.15373
498.761	-1.15535
474.266	-1.24238
437.403	-1.14423
330.257	-1.11358
283.207	-0.989503
192.185	-0.950892
64.6305	-1.28283
45.3088	-1.30022
47.1027	-1.03925
44.5079	-1.1855
36.7454	-1.45006
36.3902	-1.34465
37.2993	-1.18808
31.6586	-1.42424
33.0288	-1.28572
40.3225	-0.925343
66.1366	-0.846783
55.9626	-0.748559
58.8404	-0.827009
63.0385	-0.661229
31.0806	-0.834694
25.4368	-0.846637
23.8404	-0.936382
17.6916	-0.832246
15.917	-0.766123
14.1174	-0.712108
15.4016	-0.395952
16.3296	-0.574835
14.1925	-0.622239
14.7958	-0.548062
12.5177	-0.53492
14.7468	-0.647544
13.1903	-0.493066
11.8841	-0.482388
13.4748	-0.796576
17.1167	-0.635402
16.4564	-0.608397
14.943	-0.690087
16.3036	-0.756779
22.91	-1.28114
40.4024	-1.66984
85.6973	-1.57152
96.9564	-1.50158
119.211	-1.54514
133.248	-1.63309
523.005	-1.39778
619.236	-1.15261
688.718	-1.25651
713.166	-1.36049
600.531	-1.59748
539.328	-1.65119
438.01	-1.83818
446.877	-1.79775
319.107	-1.97518
296.339	-1.79416
204.115	-1.85517
172.251	-1.85061
124.986	-1.88754
88.5028	-1.76493
67.3329	-1.50178
54.512	-1.73398
51.547	-1.7308
36.5739	-1.30764
33.6749	-1.27171
26.3212	-1.31446
24.192	-1.10822
28.9885	-1.22477
27.2557	-1.1696
20.6392	-1.16484
22.9325	-0.984025
38.427	-1.33598
28.9669	-1.28282
33.3521	-0.373883
32.7357	-0.708545
25.4142	-0.686246
18.6606	-0.805312
24.7133	-1.26024
25.2005	-1.21351
29.5655	-1.32762
24.9554	-1.15616
170.34	-0.096817
305.094	0.682187
415.879	0.387672
342.435	-0.570127
539.971	-1.13916
863.845	-1.28669
881.747	-1.47919
588.189	-1.82876
378.481	-1.90889
215.122	-1.45057
225.722	-0.474698
271.036	-0.0107915
261.518	-0.134912
237.805	0.0422937
217.659	0.181393
221.469	-0.14396
210.809	-0.886333
349.773	-1.70922
556.621	-1.59666
662.846	-1.7016
646.703	-1.55614
528.004	-1.61318
305.314	-1.84321
191.408	-1.87271
133.003	-1.75371
110.764	-1.70588
86.2378	-1.80779
198.798	-0.897494
487.797	-0.875723
490.206	-1.27033
